variable,values
Mn%,12.194176834301116
Mn%,12.800325293450978
Mn%,7.584976171362884
Mn%,14.199917197346243
Mn%,7.578520415126295
Mn%,10.87624641562933
Mn%,10.07858322635022
Mn%,13.804783385231211
Mn%,7.303739986685234
Mn%,7.707698311019379
Mn%,5.368969629267379
Mn%,6.5156084699794325
Mn%,3.7683647060893417
Mn%,11.589438182377744
Mn%,17.636089816967203
Mn%,6.516207917479126
Mn%,10.273479783483774
Mn%,4.722662217037588
Mn%,2.37852581086615
Mn%,6.903856215200477
Mn%,6.4114871605234045
Mn%,8.612676642802379
Mn%,4.745217386336774
Mn%,11.443484980492583
Mn%,18.22842178718377
Mn%,5.522818628089357
Mn%,7.200231620589245
Mn%,10.272464090833475
Mn%,9.6016645176703
Mn%,9.995162219117844
Mn%,9.3019624913324
Mn%,12.139284829117239
Mn%,13.482858548164423
Mn%,11.477190840156194
Mn%,7.999026702461124
Mn%,12.597796375859874
Mn%,11.49061881055338
Mn%,5.4380818790025245
Mn%,6.017224198143551
Mn%,8.37732599892314
Mn%,9.493406099180733
Mn%,9.151113033650294
Mn%,5.333221652587406
Mn%,0.5758091427708609
Mn%,10.335468497416947
Mn%,20.34155593150191
Mn%,7.917606265180929
Mn%,15.313180777222115
Mn%,2.2103941546754413
Mn%,7.456065069053539
Mn%,4.384914653716404
Mn%,8.766649179620725
Mn%,5.343204068280953
Mn%,5.3461348757963245
Mn%,11.913870389061598
Mn%,6.358570064926622
Mn%,8.177592988936002
Mn%,11.521376196826258
Mn%,8.33664418012346
Mn%,8.162346540955163
Mn%,11.002745636019055
Mn%,14.370704074316038
Mn%,7.999686749966838
Mn%,10.677771595680198
Mn%,11.194678077745527
Mn%,6.6909181046082855
Mn%,11.146121460815696
Mn%,11.967836674912927
Mn%,13.322519622278486
Mn%,13.237154993989
Mn%,2.1968339525503064
Mn%,5.123350081706555
Mn%,8.36910215008801
Mn%,8.999044386949478
Mn%,6.115739843212384
Mn%,8.42007824224857
Mn%,5.549841716906193
Mn%,15.029674757366127
Mn%,4.309801093190207
Mn%,9.588562053818293
Mn%,6.929930387730517
Mn%,6.2620006983906
Mn%,9.175275171843085
Mn%,5.972305044496235
Mn%,7.553766674370474
Mn%,12.437789270340344
Mn%,13.172759423848529
Mn%,10.144023225535905
Mn%,10.331077985943228
Mn%,6.183411683989684
Mn%,13.805570649906802
Mn%,8.684987952389392
Mn%,9.552576308422879
Mn%,8.325602267345849
Mn%,7.5224832615175306
Mn%,8.14924369390379
Mn%,6.731660325480935
Mn%,6.012472459692122
Mn%,11.011581069680581
Mn%,13.98010562092826
Mn%,11.351617533275602
Mn%,9.30515832654949
Mn%,8.847970349200216
Mn%,6.639919822152023
Mn%,5.991855025116475
Mn%,17.138611898211646
Mn%,13.175041528718895
Mn%,11.79002489809298
Mn%,8.47938753379264
Mn%,10.959192258564897
Mn%,6.380028488091812
Mn%,8.198397359989558
Mn%,13.945889055786115
Mn%,8.396166233555574
Mn%,1.5283813798382866
Mn%,7.208198687110837
Mn%,10.827957584855106
Mn%,10.33855777198878
Mn%,11.901695361031452
Mn%,7.347477149688948
Mn%,8.199578748461784
Mn%,6.353391357507886
Mn%,9.573838053930066
Mn%,8.12064481044015
Mn%,9.784493911118059
Mn%,14.819279837227317
Mn%,10.515486709417434
Mn%,7.327415533307952
Mn%,8.147559719487624
Mn%,15.936497398776153
Mn%,6.047627662762258
Mn%,9.141952445301776
Mn%,4.189619428020225
Mn%,2.9582563445067347
Mn%,10.399863831433452
Mn%,14.011358698567955
Mn%,3.7501255153426984
Mn%,7.266900668725379
Mn%,9.870655642735022
Mn%,15.01617362248718
Mn%,10.420813382815194
Mn%,11.251993889103103
Mn%,13.211733481821387
Mn%,9.074558216020206
Mn%,3.7567102375244446
Mn%,8.743279719124239
Mn%,7.736213673406868
Mn%,7.668061119723436
Mn%,8.4166405441527
Mn%,6.051271711032164
Mn%,5.692557573276542
Mn%,8.947760251025276
Mn%,8.578400432687436
Mn%,9.961787235041843
Mn%,9.985443406641728
Mn%,5.859261655329102
Mn%,4.895781737412484
Mn%,9.390753430840046
Mn%,3.499194494739887
Mn%,4.710498546423812
Mn%,9.626102258198182
Mn%,4.663825314920143
Mn%,11.96949840585894
Mn%,16.553415646558943
Mn%,6.418811374309391
Mn%,9.327634877511558
Mn%,4.658627454613126
Mn%,13.052764038641506
Mn%,12.860532129750487
Mn%,5.089210575222532
Mn%,7.352062501503702
Mn%,9.543335599597889
Mn%,8.503152224180113
Mn%,1.2065797008655916
Mn%,5.782985973623273
Mn%,9.010025498361136
Mn%,4.715138702493911
Mn%,7.838930796726171
Mn%,10.67371058944137
Mn%,8.474091026228345
Mn%,6.413107128692647
Mn%,4.6498741324087085
Mn%,8.68843627984725
Mn%,11.902660863281135
Mn%,3.467117755147971
Mn%,3.5073363933667805
Mn%,12.518151376317363
Mn%,7.585970823777885
Mn%,9.501313298903385
Mn%,8.490302139838175
Mn%,10.902200689489677
Mn%,11.007426264066918
Mn%,8.012988569061053
Mn%,15.524045501545533
Mn%,6.515917320556451
Mn%,7.854334316688942
Mn%,9.782258583197848
Mn%,5.296835906316888
Mn%,16.857064877481314
Mn%,3.7192800293742647
Mn%,2.9979503425265066
Mn%,0.966813548144951
Mn%,7.304486808793648
Mn%,6.216137026440717
Mn%,11.264652244464806
Mn%,6.126357126371019
Mn%,5.925166506664414
Mn%,9.86553690353736
Mn%,10.222104751265809
Mn%,10.8052630499498
Mn%,9.856905618116908
Mn%,5.588871265049524
Mn%,11.632918101374356
Mn%,16.77689859183319
Mn%,11.418832247838536
Mn%,6.366636399453282
Mn%,9.703163360363103
Mn%,8.280368629437929
Mn%,13.200558863900097
Mn%,12.679956520680397
Mn%,7.392501659532883
Mn%,7.96428435045633
Mn%,12.131312997020572
Mn%,15.811277787383387
Mn%,12.831523473082967
Mn%,5.359566713874084
Mn%,10.363581525663799
Mn%,13.50263774964255
Mn%,8.337951460293853
Mn%,14.214097534910419
Mn%,9.24019898339216
Mn%,19.367050792798977
Mn%,9.98373747967096
Mn%,10.30630362970689
Mn%,4.913597089767986
Mn%,5.368474455006736
Mn%,4.930331018374322
Mn%,10.660578425645426
Mn%,9.289800464786776
Mn%,9.221154492019712
Mn%,4.082936612744568
Mn%,4.260139285890648
Mn%,7.2505623405913875
Mn%,9.183879082685559
Mn%,14.977859856462453
Mn%,2.0847842062094495
Mn%,5.030701479643129
Mn%,8.667282305572524
Mn%,9.1687580617687
Mn%,4.021023401942712
Mn%,8.666570543324367
Mn%,13.19984844504416
Mn%,8.330804780242877
Mn%,4.646860082588232
Mn%,14.38242709268846
Mn%,10.171646632969662
Mn%,12.119998977070177
Mn%,9.009030821965109
Mn%,14.106183556341472
Mn%,6.77601379520317
Mn%,14.527637196930094
Mn%,6.044719331389594
Mn%,8.376216500006395
Mn%,13.849788296489027
Mn%,6.961587732892939
Mn%,8.694027061808738
Mn%,2.7147348144259555
Mn%,7.882190078709921
Mn%,19.351017385900974
Mn%,5.679584547638571
Mn%,13.356764856011495
Mn%,12.363037167667311
Mn%,3.0708043896994326
Mn%,6.275512212475492
Mn%,9.165044828504856
Mn%,7.5409195292524265
Mn%,5.9692056798778905
Mn%,0.8102832894608203
Mn%,8.02217215555005
Mn%,3.545607293254343
Mn%,3.6914884233621277
Mn%,7.011206349926627
Mn%,3.315640826059249
Mn%,5.249430065666239
Mn%,10.314306560170895
Mn%,11.445193299231219
Mn%,11.298055808644571
Mn%,10.69858423268115
Mn%,9.976337292009449
Mn%,9.693132041078583
Mn%,11.068864129432576
Mn%,8.855963019507591
Mn%,7.96900197154183
Mn%,7.146573552576033
Mn%,14.234451714785221
Mn%,5.228382256838286
Mn%,16.18834317993947
Mn%,4.653336119067427
Mn%,10.046972570466806
Mn%,11.807204792344224
Mn%,11.728445110603712
Mn%,14.023363035990307
Mn%,2.4606616554822875
Mn%,7.615551677448501
Mn%,4.329073894867723
Mn%,12.830641216339467
Mn%,17.163155502443985
Mn%,12.302140202510582
Mn%,9.759055743120289
Mn%,14.423254737250915
Mn%,11.27519098362875
Mn%,9.477682071257302
Mn%,7.910237469360602
Mn%,12.736511528199228
Mn%,14.298913933936436
Mn%,1.1409668252012497
Mn%,10.08878082724389
Mn%,13.213557244722537
Mn%,8.812783262375191
Mn%,14.538412528674998
Mn%,7.1472657192633875
Mn%,6.067198393260873
Mn%,14.560891728093726
Mn%,11.260033817753115
Mn%,6.053535999026238
Mn%,7.44948866267519
Mn%,8.503153365620536
Mn%,15.971690075565625
Mn%,5.734824004637987
Mn%,11.071221335253915
Mn%,0.3620599409783532
Mn%,12.185050048696624
Mn%,7.862718857846921
Mn%,4.627796455456867
Mn%,8.481979445652048
Mn%,1.893785020069867
Mn%,2.2359868237331604
Mn%,9.909471852484184
Mn%,5.797095670666768
Mn%,7.216721911756433
Mn%,6.72529901314638
Mn%,10.681397928625593
Mn%,8.588241662698099
Mn%,8.781515840804847
Mn%,11.434953146914454
Mn%,14.274269041169955
Mn%,11.155151117852084
Mn%,8.881960917947858
Mn%,6.371666339057411
Mn%,8.387425128772623
Mn%,8.698935106316
Mn%,9.231788611802354
Mn%,18.554355045549613
Mn%,17.647348514165728
Mn%,13.459082103083562
Mn%,6.168487012300549
Mn%,8.07919445425782
Mn%,10.656680615715882
Mn%,6.788831582651513
Mn%,6.696891675695679
Mn%,11.285999689906632
Mn%,3.8503938014680497
Mn%,9.834837223146515
Mn%,5.957330293071497
Mn%,10.3999129040564
Mn%,0.664897428394435
Mn%,16.84721162999696
Mn%,9.10518543539939
Mn%,4.964363660230385
Mn%,4.540225900269739
Mn%,7.100439882473024
Mn%,18.180116788524728
Mn%,11.259464087480914
Mn%,11.427214767936427
Mn%,8.39630801593164
Mn%,6.195479979354767
Mn%,9.18307780968844
Mn%,8.916987260493315
Mn%,8.537842513105295
Mn%,14.58619276423438
Mn%,11.517639775698488
Mn%,10.72202877795648
Mn%,13.245867934402517
Mn%,4.260536010848854
Mn%,12.294304394937079
Mn%,13.444325542410185
Mn%,10.78133503983515
Mn%,7.967015587128403
Mn%,9.358250940131528
Mn%,15.590038337611087
Mn%,12.383354757324469
Mn%,9.413498838389915
Mn%,6.697531382575621
Mn%,5.501285952860729
Mn%,11.353710581184325
Mn%,5.205312367657099
Mn%,9.636973014093094
Mn%,11.81336147018819
Mn%,9.774457275448206
Mn%,7.864358047914233
Mn%,14.473034198271156
Mn%,11.769737117128713
Mn%,11.651637550332786
Mn%,5.379812052733014
Mn%,5.934560405669765
Mn%,11.99418219498132
Mn%,20.04444285625384
Mn%,9.289207036289993
Mn%,13.387844390138486
Mn%,6.886995640552001
Mn%,6.364076876840687
Mn%,6.543724945648041
Mn%,5.927450534484154
Mn%,8.915044672297896
Mn%,9.449127921344404
Mn%,18.589953305309624
Mn%,7.475424769018986
Mn%,11.312865417702872
Mn%,15.580573488540079
Mn%,5.672949626784722
Mn%,10.794960347696776
Mn%,14.814380586221043
Mn%,7.543074114891592
Mn%,8.428533317981024
Mn%,12.63697796171989
Mn%,4.713074222677008
Mn%,12.867628825040306
Mn%,5.376535209660663
Mn%,10.85793291440945
Mn%,12.112151071869143
Mn%,9.561704890031805
Mn%,12.835918090326778
Mn%,11.221530965268933
Mn%,7.612229530980026
Mn%,8.66587439948753
Mn%,7.8469512608458425
Mn%,5.3222754448129725
Mn%,11.814215579847202
Mn%,12.116818496487374
Mn%,12.903098609468591
Mn%,7.2894565430247455
Mn%,4.452612211285351
Mn%,5.476185698690272
Mn%,10.567633866670722
Mn%,9.120757469563667
Mn%,16.296832820717665
Mn%,12.610760088245017
Mn%,9.722746526791362
Mn%,6.77612158264992
Mn%,1.1579902161081561
Mn%,5.813328045146142
Mn%,12.44000720414668
Mn%,10.003834118850833
Mn%,7.482322623652888
Mn%,11.109998649812471
Mn%,7.948386620293372
Mn%,6.839025497496927
Mn%,12.234760224937988
Mn%,14.088166969084876
Mn%,9.559422520721608
Mn%,7.192093749190202
Mn%,7.185810082119978
Mn%,11.770138555831068
Mn%,10.276456924490372
Mn%,14.3088250116372
Mn%,7.501547098575399
Mn%,11.561332993588879
Mn%,5.697627052682859
Mn%,11.432713384396036
Mn%,5.643132791876855
Mn%,10.21945636195991
Mn%,5.605644848450805
Mn%,11.241881332969518
Mn%,6.023122005580953
Mn%,12.968841105711368
Mn%,6.2791173461581185
Mn%,4.779860635647048
Mn%,8.583586842819209
Mn%,12.581768429537025
Mn%,10.10800165053928
Mn%,4.0409407580803265
Mn%,16.92392439878651
Mn%,9.252514055100363
Mn%,8.247121467797998
Mn%,11.704481575686
Mn%,9.966561153224907
Mn%,5.1875951927042125
Mn%,5.6415129502241905
Mn%,5.368298554508325
Mn%,5.822101457224345
Mn%,4.417073716068326
Mn%,10.972579075075808
Mn%,8.212372339686654
Mn%,5.453635369476463
Mn%,8.003491529557593
Mn%,3.633795950052819
Mn%,4.459767191050598
Mn%,3.687178454445122
Mn%,8.883878321892231
Mn%,11.39756944203209
Mn%,6.356890557997795
Mn%,9.011066927879874
Mn%,5.034133426301487
Mn%,7.990924392424731
Mn%,10.05850064231242
Mn%,9.017892075881884
Mn%,10.754267315690068
Mn%,14.812850285259236
Mn%,10.960533395011389
Mn%,7.4578169369461484
Mn%,15.74623105284901
Mn%,8.93627549241609
Mn%,10.07129599257381
Mn%,4.919866511332954
Mn%,4.713606242416783
Mn%,15.064194646564461
Mn%,8.45195285982212
Mn%,3.424112049187763
Mn%,11.928474119766406
Mn%,11.66964024168152
Mn%,8.283744323281422
Mn%,11.534924700712455
Mn%,8.684080086098612
Mn%,19.17770504637641
Mn%,12.383242364231922
Mn%,6.601552804611021
Mn%,8.735324964155803
Mn%,4.792668609230813
Mn%,14.226926983691174
Mn%,1.0200731923242965
Mn%,8.757631706885777
Mn%,10.952901417820863
Mn%,17.215179018699903
Mn%,6.486613024825473
Mn%,7.068339913103139
Mn%,12.630594592175608
Mn%,6.557366188130666
Mn%,12.24725020333411
Mn%,1.6978465865829235
Mn%,2.1744388186083636
Mn%,22.950826215121037
Mn%,10.287107215552203
Mn%,13.088959350800758
Mn%,11.760134367773901
Mn%,6.900064702644232
Mn%,7.9728400547868254
Mn%,8.304588040954346
Mn%,7.4760744343556755
Mn%,10.253867358177411
Mn%,9.586352348114964
Mn%,5.2339100600256465
Mn%,12.700478316830708
Mn%,8.438283695787057
Mn%,9.913147080761636
Mn%,10.23670621478686
Mn%,12.764181469334188
Mn%,9.958155090901569
Mn%,10.785771754997734
Mn%,6.140207459111922
Mn%,11.136358129652004
Mn%,9.666258409181715
Mn%,5.882553791241588
Mn%,9.937384547148818
Mn%,6.237651202999827
Mn%,2.1400988640748997
Mn%,14.43379350547993
Mn%,11.586927826875435
Mn%,10.991065420237518
Mn%,9.986399330116951
Mn%,9.25177757585983
Mn%,8.07639265258118
Mn%,10.649810195960761
Mn%,4.8377009861488425
Mn%,1.2217499225428003
Mn%,6.102935990283527
Mn%,6.6311052376430215
Mn%,9.00659591513684
Mn%,13.520397940648682
Mn%,8.995413186049888
Mn%,8.597035976690751
Mn%,8.141188621193708
Mn%,7.613284959939411
Mn%,9.427673171610225
Mn%,10.661804132357565
Mn%,9.060316483669437
Mn%,18.87214871289708
Mn%,7.646704816683249
Mn%,9.387390514410978
Mn%,9.13485990675929
Mn%,7.576370820924448
Mn%,7.348070983163497
Mn%,6.801586667724786
Mn%,7.5870710255681235
Mn%,5.1249507599119815
Mn%,7.893849447630072
Mn%,7.66487737132842
Mn%,8.849337556749612
Mn%,11.748564935995578
Mn%,13.797656708391278
Mn%,9.382924515190263
Mn%,12.034611015978596
Mn%,11.070033115683737
Mn%,8.432050119229094
Mn%,4.3954448633685725
Mn%,11.740855222993401
Mn%,5.701893962599632
Mn%,7.922042019523012
Mn%,7.356391208633537
Mn%,7.705275159375867
Mn%,11.052727373036527
Mn%,7.5757070447692465
Mn%,9.931485520338196
Mn%,12.737795792875486
Mn%,6.401510861620655
Mn%,4.859788402171596
Mn%,8.118852643413737
Mn%,9.068028629657068
Mn%,11.736900632048147
Mn%,6.923959229930815
Mn%,10.791349706318982
Mn%,11.259909338615074
